,classifier,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99
accuracy,0.8624688722874422,0.7574528637495553,0.7574528637495553,0.7727499110636784,0.7976520811099252,0.8093205265030239,0.8220562077552472,0.8210601209533974,0.8172892209178229,0.8189967982924227,0.8288153681963714,0.8282461757381715,0.8328708644610459,0.8341515474919957,0.8347918890074707,0.8357168267520455,0.8355745286374956,0.8362148701529705,0.8379224475275703,0.8389896833866951,0.84019921736037,0.8386339381003202,0.8410530060476699,0.8425471362504446,0.8422625400213447,0.8439701173959445,0.8454642475987193,0.8451085023123444,0.8465314834578442,0.8459622909996443,0.847812166488794,0.8457488438278192,0.8463180362860192,0.848096762717894,0.8473141230878691,0.848310209889719,0.8502312344361437,0.8506581287797936,0.8507292778370686,0.8508715759516187,0.8516542155816436,0.8529348986125934,0.8515830665243685,0.8515119174670935,0.8517965136961936,0.8530060476698684,0.8524368552116685,0.8526503023834934,0.8537175382426183,0.8526503023834934,0.8538598363571682,0.8529348986125934,0.8520811099252935,0.8543578797580932,0.8533617929562434,0.8553539665599431,0.8542867307008182,0.8548559231590181,0.8539309854144432,0.8550693703308431,0.8543578797580932,0.8549270722162932,0.8549270722162932,0.8548559231590181,0.855852009960868,0.8572038420490928,0.8574884382781928,0.856634649590893,0.8577018854500178,0.856634649590893,0.8578441835645678,0.8583422269654927,0.8586268231945927,0.8593383137673426,0.8596940590537175,0.8606901458555675,0.8586268231945927,0.8592671647100676,0.8601921024546425,0.8593383137673426,0.8595517609391675,0.8596229099964425,0.8600498043400925,0.8600498043400925,0.8598363571682676,0.8597652081109926,0.8596940590537175,0.8599075062255425,0.8591248665955176,0.8596940590537175,0.8595517609391675,0.8600498043400925,0.8599786552828175,0.8605478477410174,0.8605478477410174,0.8608324439701174,0.8610458911419424,0.8616150836001423,0.8618996798292423,0.8620419779437922,0.8624688722874422
f1,0.8653805975346472,0.767921573966914,0.767921573966914,0.7974892214050215,0.8119793732645774,0.8254753842146392,0.8316618429023356,0.8303312419888011,0.8254248810333107,0.8243093922651934,0.8378487666801456,0.83578231292517,0.8416368907166453,0.8385845855550169,0.8405438813349815,0.8406157244426038,0.83970312825137,0.8404712404712406,0.8427664273881834,0.8424862532191828,0.8452741802149353,0.8435214571546847,0.8461220553795289,0.8474319200275767,0.8470084880270512,0.8479933458099397,0.8492504164353137,0.8495195963226654,0.8503226701824994,0.8502041098733827,0.851695209041115,0.8498822877717768,0.850808122668877,0.8520956009698649,0.8515495296070836,0.8526199364025991,0.8541132441610646,0.8546096834522408,0.854447065353129,0.8549280177187153,0.8554592720970537,0.8571428571428571,0.855979011322839,0.8556608340825784,0.8559374783871636,0.8571428571428571,0.8571231744282171,0.8567674113009198,0.8577359535012454,0.8566285912080305,0.8579333241112188,0.8562886741291803,0.8565118365656704,0.857580185069227,0.8568650600736163,0.8587900256997986,0.8587780995724729,0.8580375782881001,0.8571030834551401,0.8582364813139398,0.8572424855289769,0.8589024980970176,0.8589024980970176,0.8589601769911505,0.8595396561286744,0.8607507111635329,0.8612976940655078,0.8608329304509981,0.861284505479262,0.8602150537634409,0.8617109634551494,0.8620139995841708,0.8616969443864411,0.8623163172922904,0.8625209146681538,0.8641032759578011,0.8621383473253312,0.8628864550117843,0.8639290907831868,0.8629272689454344,0.86295473479589,0.8631856320643506,0.8633743140932139,0.863601691976978,0.8632514230181869,0.8632863980023584,0.8630935851152457,0.8632923696452128,0.8623279098873592,0.8629413400055602,0.8626304801670146,0.8629745733194009,0.8630098844493943,0.8635097493036211,0.8635667548378115,0.8642985985847093,0.8641769246818276,0.8649774383894481,0.8652551197500867,0.8650567193263276,0.8653805975346472
statistical_parity_difference,-0.40358999168785825,-0.7419323101141283,-0.7419323101141283,-0.5374611524902917,-0.4829040393852594,-0.47055649672398925,-0.43832766465048045,-0.44792947204952027,-0.570034545567908,-0.5442736856307753,-0.4434547079408572,-0.4330603629979769,-0.4582673580003559,-0.4204523365520516,-0.44300653690656516,-0.43772828798887176,-0.422562185745416,-0.42154370109364847,-0.4321020327348791,-0.40877349397027973,-0.4302363297831963,-0.4269549565049039,-0.4303474695313159,-0.42954762454903656,-0.4287350262806605,-0.4274742291930554,-0.4003486842887628,-0.4321202596535707,-0.405996806288198,-0.42916866579288593,-0.4068440245881133,-0.41157568822455476,-0.41284559877150573,-0.40164957504050214,-0.4233201310426542,-0.42211762675293774,-0.4247540282879555,-0.4178268822822236,-0.41993673147558797,-0.4186139739784062,-0.4210189825578391,-0.41905853297088447,-0.42195911368718225,-0.4203594237226236,-0.4193154324986627,-0.41970897834675397,-0.42578343241997574,-0.42102262238459,-0.4107157166385428,-0.4222123733882097,-0.42130502848456175,-0.4115429019988595,-0.42426937563134326,-0.40226723419067645,-0.41557310711504447,-0.4147003822429357,-0.4246629214794345,-0.4035681249424157,-0.40956241947230626,-0.40631930605230393,-0.40575085402560945,-0.4168685242341888,-0.4138221837382321,-0.415002821282506,-0.4152560809835334,-0.40330211195529164,-0.41738232328974545,-0.4212193953086356,-0.41359626441524217,-0.4178706157731087,-0.4210189825578391,-0.41991122490339455,-0.41323369877193916,-0.41130422938977274,-0.4094476398974358,-0.4175499498148468,-0.41623630577701076,-0.4194192925932804,-0.4185119476896325,-0.4191241332072119,-0.41497003505681074,-0.4189273602831663,-0.414281329822651,-0.41968894540715546,-0.41630918566684016,-0.4192953995590642,-0.4168739978667837,-0.4171564039667554,-0.4160486463123109,-0.4185429278944208,-0.41420481010607063,-0.41339221183769465,-0.4137128777959565,-0.41350335158581414,-0.41409367035795114,-0.4180546354110576,-0.413468731554275,-0.41516680798085637,-0.4130660722468378,-0.4154328209679805,-0.40358999168785825
equal_opportunity_difference,-0.1413930204597189,-0.9404030054644809,-0.9404030054644809,-0.4843641292967774,-0.20476584294176847,-0.13838173012624377,-0.12316802265496762,-0.15283427729031995,-0.47953584841300395,-0.4540181918579911,-0.14870298790249048,-0.14549138111545656,-0.18430527974224398,-0.15276229845927303,-0.1885024265942572,-0.18917767668375585,-0.1578774392591542,-0.15203849959810067,-0.17012397245469346,-0.12871566968597803,-0.1626666700439725,-0.15042794686822425,-0.15874688443534823,-0.15819385060149815,-0.1563154353009517,-0.162235852465771,-0.11162966828101895,-0.17131932764595026,-0.12893498348497445,-0.1684163221814694,-0.12893498348497445,-0.13827070119624163,-0.13426943808385172,-0.11921699696717936,-0.16193506116300904,-0.15852757063635203,-0.16577336926786768,-0.149915651786257,-0.16176429613568666,-0.15200557086600874,-0.16381347646355549,-0.1532902135808223,-0.15559163643977925,-0.15354245611191042,-0.15264789222341546,-0.1531194485534999,-0.1626744800637635,-0.15895838821455355,-0.1411815166805136,-0.15759226799597426,-0.1546970725512844,-0.14419892838085202,-0.16134909859706714,-0.13328558667180024,-0.1534939073402366,-0.15098098070207433,-0.16216218498179635,-0.13805919741703654,-0.14969633798726079,-0.14351586827156237,-0.14308505069336086,-0.1520948583895655,-0.14646742250771705,-0.1487281066147912,-0.15494931508237242,-0.13209804150033433,-0.15857611940802585,-0.15955997082007733,-0.14983417428249135,-0.15955216080028645,-0.1636505214560241,-0.1654396492330139,-0.15451849750417102,-0.1532824035610313,-0.15242857842441926,-0.16032450843313273,-0.15563237519166206,-0.16173136740359484,-0.15832387687693772,-0.16156060237627234,-0.15456704627584483,-0.16173136740359484,-0.15456704627584483,-0.1636505214560241,-0.1578930592987362,-0.16296746134673457,-0.16036524718501555,-0.16194287118280004,-0.15955216080028645,-0.16356123393246735,-0.15639691280471746,-0.15554308766810543,-0.15499005383425535,-0.15375395989111562,-0.1570799729140071,-0.1587061456834653,-0.15316018730538272,-0.1558924277425412,-0.15167185083115498,-0.15614467027362922,-0.1413930204597189
average_abs_odds_difference,0.16099006330486987,0.706273926130569,0.706273926130569,0.40989143031490716,0.2703142175307871,0.2364660560320163,0.1999815719284156,0.2166448603002645,0.41060878550034596,0.38221270092144377,0.20942332734779306,0.2002734199617041,0.22930902161043093,0.1891464291202279,0.2168059006165765,0.21233582681781088,0.19154324442664505,0.1888559008728128,0.20136710687183532,0.17067710737351208,0.19710725014601577,0.19158604704567073,0.19546427938126093,0.19381284759996154,0.1928914827454811,0.19283846794696302,0.1565408150184702,0.1990720424409843,0.1662915692529516,0.1961117189102295,0.16684061756920343,0.17429399174517127,0.17361916488207346,0.1597541636698141,0.18954994934410493,0.18701591931655281,0.19021466988660823,0.18000924033403382,0.1851389633361106,0.1812193731835342,0.18604749036169776,0.18079928350002286,0.18452122676893387,0.1827020374323614,0.1814244707238903,0.18114688616426627,0.18892420072063404,0.18418241913314032,0.17042833791912604,0.18478047176177162,0.18250258927520308,0.17245924292616366,0.1875829739529951,0.16137359482748986,0.17828520658512131,0.17588595467836035,0.18724402814399888,0.1637782429959008,0.17227068367910098,0.16747076912152734,0.16729104592401212,0.17813031220993655,0.17412027729395418,0.17576398207215754,0.1772362777893948,0.1607798222417569,0.1792996490247088,0.1829922324331806,0.1737189349071917,0.18047062397123095,0.18344830940587786,0.18283405249585838,0.17444063079727093,0.17217985709304667,0.1702932338975035,0.1783390943355999,0.1770688633354744,0.18094864420566437,0.178762803593154,0.18063113541530862,0.1752595043557459,0.18036832851392806,0.17444706238731508,0.18127879536886546,0.17710552697260887,0.1809372653142207,0.17834162091574854,0.17889830663794626,0.17772079424248222,0.18050650540151905,0.1750986019995724,0.17399315339697558,0.17411393606636957,0.17328160561389797,0.17469464305285642,0.17806111848122524,0.17278386041982147,0.17459639039599698,0.17165581717608025,0.1746778197063648,0.16099006330486987
disparate_impact,-1.0674748156959968,-inf,-inf,-1.2309247639150604,-1.1598495935202164,-1.076023636286293,-1.0630328788796306,-1.1054332449502915,-1.7529925612417985,-1.6976832626807647,-1.0953425300790007,-1.0838209276342594,-1.1544638881061726,-1.0918615945808117,-1.1536339122620867,-1.1501822738262397,-1.1059245427854119,-1.0998134665500818,-1.1282565462190242,-1.0645600070834955,-1.1180027323541646,-1.1083399890235641,-1.117267772580231,-1.1169247311717692,-1.1174715978689023,-1.128406292543925,-1.0292724983580963,-1.1413879565594647,-1.0549808550683033,-1.1367281158814173,-1.0588947543894396,-1.0725001332968853,-1.0684837612914238,-1.0362838362734224,-1.1162532940388756,-1.108848898461775,-1.1287758538191492,-1.0992999142478663,-1.113627813761884,-1.1005554071936983,-1.1153572379803678,-1.0976635504002006,-1.1058737366383629,-1.1051457248174155,-1.1007702947483609,-1.101396468845214,-1.1128283454467596,-1.1080196490613556,-1.069393202048079,-1.1163361633435098,-1.1093811196596768,-1.0883223281372847,-1.1131714831084716,-1.0549337379069064,-1.1020419073062586,-1.0997276525586528,-1.1137941481348161,-1.062211489696793,-1.086021186099159,-1.0736613112896551,-1.0780532123075743,-1.0959688718334397,-1.0839726518112363,-1.0858588516788485,-1.096089589355543,-1.053192220323761,-1.1022116113859841,-1.1083326381092942,-1.0925245003193684,-1.1103178572369148,-1.1153572379803678,-1.1154380519876241,-1.1037690922225647,-1.097893363759934,-1.0939686895277758,-1.1116507664128954,-1.1049359773950063,-1.114650216131858,-1.1076686508490423,-1.1141772165172057,-1.1019850232976032,-1.1138617591013404,-1.10087611229288,-1.1169396492131158,-1.1068887619474617,-1.1163086348366014,-1.1096397953193518,-1.111018155289473,-1.1110875170507994,-1.1197705734082164,-1.1062607723872038,-1.106795323830616,-1.105465670174687,-1.1060501977405135,-1.1070050036691936,-1.1115364293634833,-1.1013943221416385,-1.102301629284101,-1.0943764105272122,-1.1119522345650683,-1.0674748156959968
theil_index,0.08586471066889943,0.14581414580328564,0.14581414580328564,0.09974196809310813,0.1051637893857327,0.09037624202432307,0.09783140748284089,0.09953994596634079,0.10554132535639757,0.111558393031007,0.09399060781352725,0.0986040320260653,0.09148512054939134,0.10256173216363149,0.09846426897582056,0.10011677497612306,0.10232871974113343,0.10150432365829185,0.09860595265584159,0.10152684927890257,0.09623621103055569,0.09794765221466699,0.09560414956828356,0.09499256995215587,0.09560272420714319,0.09636703497361743,0.09592511914973761,0.09440811708219887,0.09511565181604818,0.09425075987649008,0.09389567537335762,0.09472173337950535,0.0932677771326773,0.09334813137768713,0.09325204610547475,0.09228543554727445,0.09208730346685656,0.09156340902028516,0.09219424857391385,0.09109493587436068,0.09124607407608608,0.08908797861988235,0.08955400500409524,0.090339460721382,0.09014803647930525,0.0892461924490631,0.08803723468392817,0.08957376375307498,0.0890616791563023,0.08998593606285829,0.08878960000106056,0.09161715179821266,0.08907213367074225,0.09094805463464216,0.09085868190455805,0.08957168938243175,0.08720952138535487,0.09069889819867484,0.09141283399835863,0.09058370979799234,0.09194393538808905,0.0882770674451636,0.0882770674451636,0.08794350007904472,0.08844519490436532,0.08785497538389114,0.08684541284774167,0.08630846428292442,0.0873730213587032,0.0881805884384042,0.08640147745558957,0.08662038921586489,0.08823414348161625,0.08798501628240317,0.08817960754298217,0.08564773422353875,0.08689480475006381,0.0860843137809573,0.08502461975626663,0.08612367625578349,0.08653247737657713,0.08598996321549095,0.08639961103567287,0.08570207154420756,0.08628218137137118,0.08601033991906021,0.08643640042314168,0.0863213515522588,0.08746079974450893,0.0869015321145801,0.08752087013914331,0.08761922187389738,0.08734810012689775,0.08713680544203818,0.08696277753329902,0.08537750921249601,0.08624876576771427,0.08511037411596394,0.08491823352537212,0.0858644918116873,0.08586471066889943
