,classifier,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99
accuracy,0.7133333333333334,0.7233333333333334,0.7233333333333334,0.7233333333333334,0.72,0.72,0.72,0.72,0.72,0.7233333333333334,0.7166666666666667,0.72,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.71,0.7133333333333334,0.7166666666666667,0.7233333333333334,0.7233333333333334,0.7266666666666667,0.73,0.73,0.73,0.72,0.7266666666666667,0.73,0.73,0.73,0.7233333333333334,0.7233333333333334,0.7266666666666667,0.7366666666666667,0.7433333333333333,0.7433333333333333,0.74,0.74,0.74,0.7366666666666667,0.74,0.73,0.73,0.7366666666666667,0.73,0.7333333333333333,0.73,0.7333333333333333,0.7366666666666667,0.73,0.7333333333333333,0.7333333333333333,0.7366666666666667,0.7233333333333334,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.7166666666666667,0.7233333333333334,0.7233333333333334,0.72,0.72,0.72,0.7233333333333334,0.7233333333333334,0.72,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.72,0.72,0.72,0.7266666666666667,0.72,0.7233333333333334,0.7233333333333334,0.7266666666666667,0.7233333333333334,0.7233333333333334,0.7266666666666667,0.7266666666666667,0.72,0.72,0.7166666666666667,0.7233333333333334,0.7233333333333334,0.7233333333333334,0.7233333333333334,0.7166666666666667,0.73,0.72,0.7233333333333334,0.71,0.72,0.7233333333333334,0.7233333333333334,0.7233333333333334,0.72,0.72,0.72,0.7133333333333334,0.7133333333333334
f1,0.3857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425288,0.0449438202247191,0.14285714285714285,0.21153846153846156,0.21153846153846156,0.21153846153846156,0.2018348623853211,0.20370370370370372,0.2201834862385321,0.23853211009174313,0.25225225225225223,0.26785714285714285,0.2831858407079646,0.2831858407079646,0.2831858407079646,0.2631578947368421,0.28070175438596495,0.29565217391304344,0.29565217391304344,0.30769230769230765,0.29059829059829057,0.29059829059829057,0.3050847457627119,0.347107438016529,0.36363636363636365,0.36363636363636365,0.3606557377049181,0.3606557377049181,0.3606557377049181,0.347107438016529,0.3709677419354839,0.35200000000000004,0.35200000000000004,0.36800000000000005,0.35200000000000004,0.3442622950819672,0.34146341463414637,0.35483870967741943,0.3577235772357724,0.35200000000000004,0.3442622950819672,0.35483870967741943,0.3577235772357724,0.33599999999999997,0.34920634920634924,0.34920634920634924,0.34920634920634924,0.3307086614173228,0.35658914728682173,0.35658914728682173,0.36363636363636365,0.3538461538461538,0.3538461538461538,0.35658914728682173,0.35658914728682173,0.3538461538461538,0.36090225563909767,0.36090225563909767,0.37037037037037035,0.3823529411764706,0.36363636363636365,0.36363636363636365,0.3970588235294118,0.373134328358209,0.3941605839416058,0.3941605839416058,0.3880597014925373,0.3941605839416058,0.3941605839416058,0.3970588235294118,0.3970588235294118,0.373134328358209,0.3913043478260869,0.37037037037037035,0.3941605839416058,0.4028776978417266,0.4028776978417266,0.3941605839416058,0.3795620437956204,0.4172661870503598,0.3913043478260869,0.4028776978417266,0.37410071942446044,0.39999999999999997,0.4028776978417266,0.3941605839416058,0.3941605839416058,0.3823529411764706,0.39999999999999997,0.39999999999999997,0.3768115942028985,0.3857142857142857
statistical_parity_difference,-0.09603283173734611,0.0,0.0,0.0,-0.0117647058823529,-0.0117647058823529,-0.0117647058823529,-0.0117647058823529,-0.0117647058823529,-0.04705882352941182,-0.0377564979480165,-0.07797537619699035,-0.05006839945280428,-0.03365253077975372,-0.05006839945280428,-0.04322845417236665,-0.03146374829001364,-0.026812585499315977,-0.026812585499315977,-0.03392612859097133,-0.029274965800273667,-0.041039671682626566,-0.041039671682626566,-0.041039671682626566,-0.05280437756497958,-0.036388508891928795,-0.015321477428180574,-0.015321477428180574,-0.038850889192886484,-0.055266757865937044,-0.055266757865937044,-0.050615595075239384,-0.05307797537619696,-0.05307797537619696,-0.05307797537619696,-0.0484268125854993,-0.0484268125854993,-0.0484268125854993,-0.05307797537619696,-0.05554035567715465,-0.05088919288645699,-0.05088919288645699,-0.05088919288645699,-0.03447332421340621,-0.0484268125854993,-0.04377564979480164,-0.05554035567715465,-0.06019151846785231,-0.05088919288645699,-0.0484268125854993,-0.07195622435020521,-0.06019151846785231,-0.06730506155950755,-0.09548563611491112,-0.09548563611491112,-0.09548563611491112,-0.07441860465116279,-0.0979480164158687,-0.0979480164158687,-0.11682626538987684,-0.10971272229822171,-0.09329685362517093,-0.08153214774281803,-0.08153214774281803,-0.09329685362517093,-0.12859097127222974,-0.12859097127222974,-0.1357045143638851,-0.13105335157318743,-0.11682626538987684,-0.11682626538987684,-0.13105335157318743,-0.12393980848153208,-0.12640218878248977,-0.12640218878248977,-0.10752393980848152,-0.12640218878248977,-0.12640218878248977,-0.13105335157318743,-0.13105335157318743,-0.12393980848153208,-0.13816689466484267,-0.1357045143638851,-0.12640218878248977,-0.133515731874145,-0.133515731874145,-0.12640218878248977,-0.12640218878248977,-0.133515731874145,-0.1217510259917921,-0.10068399452804377,-0.11709986320109445,-0.11244870041039678,-0.10068399452804377,-0.1099863201094391,-0.1099863201094391,-0.11463748290013676,-0.11244870041039678,-0.11244870041039678,-0.1217510259917921,-0.09603283173734611
equal_opportunity_difference,-0.0936890045543266,0.0,0.0,0.0,-0.017241379310344862,-0.017241379310344862,-0.017241379310344862,-0.017241379310344862,-0.017241379310344862,-0.03448275862068961,-0.021904142268488358,-0.04380828453697683,-0.031229668184775572,-0.007698980698330082,-0.031229668184775572,-0.023313814790717813,-0.006072435480373062,-0.006072435480373062,-0.01236174365647369,-0.006072435480373062,-0.006072435480373062,-0.006072435480373062,-0.006072435480373062,-0.006072435480373062,-0.017024506614617185,0.00021687269572756573,0.00021687269572756573,0.00021687269572756573,-0.017024506614617185,-0.03426588592496205,-0.03426588592496205,-0.03426588592496205,-0.03426588592496205,-0.017024506614617185,-0.017024506614617185,-0.010735198438516558,-0.010735198438516558,-0.010735198438516558,-0.010735198438516558,-0.00444589026241593,-0.015397961396660165,-0.015397961396660165,0.0018434179136846973,0.008132726089785325,-0.00444589026241593,0.0018434179136846973,0.0018434179136846973,-0.00444589026241593,0.008132726089785325,-0.00444589026241593,-0.021687269572760792,-0.00444589026241593,-0.03263934070700503,-0.056170028193450516,-0.056170028193450516,-0.056170028193450516,-0.04359141184124926,-0.04359141184124926,-0.04359141184124926,-0.054543482975493385,-0.06083279115159401,-0.037302103665148634,-0.02006072435480377,-0.02006072435480377,-0.037302103665148634,-0.07178486228583825,-0.07178486228583825,-0.08902624159618311,-0.08902624159618311,-0.054543482975493385,-0.054543482975493385,-0.09531554977228374,-0.07178486228583825,-0.08902624159618311,-0.08902624159618311,-0.054543482975493385,-0.08902624159618311,-0.08902624159618311,-0.09531554977228374,-0.09531554977228374,-0.07178486228583825,-0.10626762090652786,-0.08902624159618311,-0.08902624159618311,-0.10626762090652786,-0.10626762090652786,-0.08902624159618311,-0.08273693342008248,-0.11255692908262849,-0.08273693342008248,-0.08273693342008248,-0.07015831706788123,-0.09997831273042723,-0.08273693342008248,-0.06549555410973762,-0.06549555410973762,-0.06549555410973762,-0.09997831273042723,-0.09997831273042723,-0.07644762524398185,-0.0936890045543266
average_abs_odds_difference,0.08024397317663418,0.0,0.0,0.0,0.008620689655172431,0.008620689655172431,0.008620689655172431,0.008620689655172431,0.008620689655172431,0.05427841634738184,0.047989108171281214,0.09663959200393818,0.054635998113551854,0.04287065437032911,0.054635998113551854,0.050678071416522974,0.0420573817613506,0.033128810332779146,0.027344892992258008,0.042718757422726183,0.03379018599415479,0.05230870451267333,0.05230870451267333,0.05230870451267333,0.06671331150836679,0.049380923120350584,0.01300526174468919,0.01300526174468919,0.039927597222652544,0.05747685830639637,0.05747685830639637,0.048548286877824975,0.049209662539200616,0.05910749140254673,0.05910749140254673,0.055962837314496416,0.055962837314496416,0.055962837314496416,0.06489140874306781,0.07133670174496459,0.05829421879356822,0.05829421879356822,0.07003546557059898,0.0546616011401308,0.0617467546550175,0.06044551848065188,0.07896403699917037,0.08026527317353599,0.08210869108722069,0.0617467546550175,0.08888596282870842,0.08026527317353599,0.07584347987731205,0.10612734213905328,0.10612734213905328,0.10612734213905328,0.08131951544443417,0.1183565524814712,0.1183565524814712,0.14235110656711175,0.12697724213664358,0.11521189839342089,0.10659120873824846,0.10659120873824846,0.11521189839342089,0.15097179622228418,0.15097179622228418,0.15066391444888522,0.14173534302031376,0.14235110656711175,0.14235110656711175,0.13595142567979263,0.14204322479371279,0.1328067715917423,0.1328067715917423,0.1244939637099689,0.1328067715917423,0.1328067715917423,0.13595142567979263,0.13595142567979263,0.14204322479371279,0.1414274612469147,0.15066391444888522,0.1328067715917423,0.1324988898183433,0.1324988898183433,0.1328067715917423,0.13859068893226345,0.12671497247782215,0.129662117503692,0.09328645612803066,0.13230138075616282,0.10190714578320303,0.09328645612803066,0.12104142784851957,0.12104142784851957,0.12996999927709102,0.10190714578320303,0.10190714578320303,0.13544603484421314,0.08024397317663418
disparate_impact,-0.12183535286133139,0.0,0.0,0.0,-0.011834457647002796,-0.011834457647002796,-0.011834457647002796,-0.011834457647002796,-0.011834457647002796,-0.04820210181787775,-0.0388562393996401,-0.08361414004113345,-0.05448586711810985,-0.03647550391017457,-0.05448586711810985,-0.04782993955083561,-0.034584712800814904,-0.02954691877085783,-0.02954691877085783,-0.03772884356433181,-0.032639774056860575,-0.04606279438900116,-0.04606279438900116,-0.04606279438900116,-0.05966844644477981,-0.04094769372223067,-0.017215303731228777,-0.017215303731228777,-0.044243976119148154,-0.06320526840992648,-0.06320526840992648,-0.05803729825148383,-0.0616067793679681,-0.0616067793679681,-0.0616067793679681,-0.05635742348182442,-0.05635742348182442,-0.05635742348182442,-0.0616067793679681,-0.06526500137293713,-0.05995994914324398,-0.05995994914324398,-0.05995994914324398,-0.04044196817592475,-0.05635742348182442,-0.05108036638098058,-0.06526500137293713,-0.07054205847378082,-0.05995994914324398,-0.05635742348182442,-0.0849307959258804,-0.07054205847378082,-0.07965373882503672,-0.11434468113217379,-0.11434468113217379,-0.11434468113217379,-0.08894748601649617,-0.11880044916617735,-0.11880044916617735,-0.1442387618575684,-0.13406792129696593,-0.11346710319081471,-0.0984292258262742,-0.0984292258262742,-0.11346710319081471,-0.15998711882570754,-0.15998711882570754,-0.17062551703076334,-0.16523466839588688,-0.1442387618575684,-0.1442387618575684,-0.16523466839588688,-0.15462517568432213,-0.15981460092654773,-0.15981460092654773,-0.1334859700813066,-0.15981460092654773,-0.15981460092654773,-0.16523466839588688,-0.16523466839588688,-0.15462517568432213,-0.17607512179832796,-0.17062551703076334,-0.15981460092654773,-0.17062551703076334,-0.17062551703076334,-0.15981460092654773,-0.15981460092654773,-0.17062551703076334,-0.15436499615898314,-0.12737553323694667,-0.14888553039435753,-0.14337587458338794,-0.12737553323694667,-0.13836465481254184,-0.13836465481254184,-0.14381425958010657,-0.14337587458338794,-0.14337587458338794,-0.15436499615898314,-0.12183535286133139
theil_index,0.15502154796039486,0.05617158984357317,0.05617158984357317,0.05617158984357317,0.05957242095263868,0.05957242095263868,0.05957242095263868,0.05957242095263868,0.05957242095263868,0.0625255393645692,0.06938833031352495,0.081999458892465,0.08786531808079485,0.08786531808079485,0.08786531808079485,0.10563547158981722,0.10205729272654022,0.10175229410768867,0.09786911662556012,0.1011134483280316,0.10077939360195369,0.10043544377115539,0.10043544377115539,0.10043544377115539,0.10795816427444649,0.10401982802126498,0.10366698575988739,0.10366698575988739,0.10690291197467036,0.11087510212114571,0.11087510212114571,0.11051428647021214,0.1093692181739232,0.10535097364893799,0.10535097364893799,0.10896627085348096,0.10896627085348096,0.10896627085348096,0.10936921817392317,0.11218127463217328,0.11988813821817791,0.11988813821817791,0.11582275886005505,0.11988813821817791,0.11299619632185275,0.11663584786761745,0.11623476691614956,0.11259417334540203,0.11988813821817788,0.11299619632185275,0.11623476691614956,0.11259417334540203,0.12395351757630071,0.12355437477632732,0.12355437477632732,0.12355437477632732,0.1313229288964978,0.13051753144684658,0.13051753144684658,0.13752581493121796,0.1342238791786915,0.1342238791786915,0.13051753144684658,0.13051753144684658,0.1342238791786915,0.1412597063156176,0.1412597063156176,0.14457972751162657,0.14414066438911077,0.13752581493121796,0.13752581493121796,0.13993977238571717,0.1408314603931874,0.14368972152825735,0.14368972152825735,0.13665587496812748,0.14368972152825735,0.14368972152825735,0.13993977238571717,0.13993977238571717,0.1408314603931874,0.14745326939008754,0.14457972751162654,0.14368972152825735,0.14699108009409742,0.14699108009409742,0.14368972152825735,0.1479033822003543,0.14275164779709465,0.14745326939008752,0.14699108009409742,0.15546994468810285,0.15076911126984305,0.14699108009409742,0.14368972152825737,0.14368972152825737,0.14414066438911077,0.15076911126984305,0.15076911126984305,0.15167977658862378,0.15502154796039486
