,classifier,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99
accuracy,0.9027116768123963,0.8771444382955175,0.8866629773104593,0.8866629773104593,0.8827891532927504,0.8845600442722745,0.8882125069175429,0.8971776425013835,0.8972883231876038,0.8972883231876038,0.8972883231876038,0.896956281128943,0.897399003873824,0.8980630879911455,0.8983951300498063,0.8983951300498063,0.8995019369120089,0.8992805755395683,0.8992805755395683,0.9000553403431101,0.9009407858328722,0.9011621472053126,0.901272827891533,0.9011621472053126,0.8997232982844494,0.9010514665190924,0.900830105146652,0.9001660210293304,0.9009407858328722,0.8999446596568899,0.8997232982844494,0.8999446596568899,0.9003873824017709,0.9006087437742114,0.9000553403431101,0.901715550636414,0.902158273381295,0.9019369120088545,0.903043718871057,0.9016048699501937,0.9029330381848367,0.9016048699501937,0.903043718871057,0.9031543995572773,0.903043718871057,0.9027116768123963,0.902600996126176,0.902600996126176,0.9027116768123963,0.9013835085777532,0.902158273381295,0.901715550636414,0.9018262313226342,0.901715550636414,0.9028223574986165,0.901715550636414,0.9028223574986165,0.902158273381295,0.9029330381848367,0.9022689540675152,0.9022689540675152,0.9018262313226342,0.902600996126176,0.9027116768123963,0.902600996126176,0.9023796347537355,0.9018262313226342,0.902600996126176,0.9018262313226342,0.902158273381295,0.9022689540675152,0.9018262313226342,0.901715550636414,0.902158273381295,0.9023796347537355,0.9029330381848367,0.902158273381295,0.9029330381848367,0.902158273381295,0.9029330381848367,0.9024903154399557,0.9024903154399557,0.9031543995572773,0.902600996126176,0.9027116768123963,0.9031543995572773,0.9018262313226342,0.9024903154399557,0.9016048699501937,0.9022689540675152,0.9014941892639734,0.9024903154399557,0.902600996126176,0.9016048699501937,0.902158273381295,0.901715550636414,0.9019369120088545,0.9016048699501937,0.9020475926950747,0.9018262313226342,0.9027116768123963
f1,0.5103064066852367,0.0,0.25255474452554744,0.25255474452554744,0.3867979154603359,0.32316677482154443,0.3811274509803922,0.4847476428175263,0.4850166481687014,0.4850166481687014,0.4850166481687014,0.48421052631578937,0.4852859522487506,0.48345485137408856,0.4831081081081081,0.4790011350737798,0.4799541809851088,0.4881889763779528,0.4881889763779528,0.47530505520046484,0.48055716773070234,0.49116809116809107,0.49144811858608883,0.49116809116809107,0.488135593220339,0.4908883826879271,0.4954954954954955,0.49665178571428575,0.4911881750994883,0.494407158836689,0.49778270509977823,0.4949720670391061,0.49664429530201337,0.48802736602052454,0.4906937394247038,0.5,0.5044843049327354,0.4983012457531144,0.5078651685393258,0.49344729344729343,0.5075800112296462,0.49344729344729343,0.5078651685393258,0.5136186770428015,0.5062006764374296,0.5053460889138998,0.5105672969966629,0.5011337868480726,0.5053460889138998,0.49230769230769234,0.5094339622641509,0.49488054607508525,0.5069483046136743,0.49488054607508525,0.5050732807215333,0.49488054607508525,0.5050732807215333,0.49715585893060293,0.5059154929577465,0.4980102330869812,0.4991491775382871,0.49516220830961866,0.503945885005637,0.5086640581330353,0.5089285714285714,0.5056053811659192,0.5014052838673412,0.5072788353863382,0.49915302089215124,0.5044843049327354,0.5047672462142457,0.501965188096575,0.5033557046979866,0.5055928411633109,0.501131221719457,0.5097820011179429,0.4988662131519274,0.5097820011179429,0.4988662131519274,0.5097820011179429,0.5036619718309859,0.5042205965109735,0.5087029758562605,0.5050618672665917,0.5070106561974201,0.5114461194863205,0.5047459519821329,0.5069949636261891,0.5058365758754865,0.5053221288515406,0.5050055617352615,0.5069949636261891,0.510022271714922,0.5058365758754865,0.5061452513966481,0.5055679287305123,0.5028058361391694,0.5052865887590429,0.5030881527231893,0.5058495821727019,0.5103064066852367
statistical_parity_difference,0.0983330193830973,0.0,0.02201457109640936,0.02201457109640936,0.03300140231105428,0.02406285854544002,0.030908400737497642,0.05874341893709768,0.05885710697711587,0.05885710697711587,0.05885710697711587,0.06281383131548954,0.058970795017134064,0.052421602820605026,0.053217419100732355,0.05910684011941526,0.0609258487597063,0.057287831479124224,0.057287831479124224,0.06806583821858926,0.06354067368012467,0.0642004448579708,0.064314132897989,0.0642004448579708,0.06249512425769796,0.06408675681795262,0.061812996017588814,0.059993987377297775,0.06374569269789804,0.06044873953737054,0.058629730897079485,0.06022136345733416,0.06044873953737054,0.064314132897989,0.06215406013764338,0.06611078447601705,0.05660570323901508,0.05435429950091425,0.06135824385751605,0.05560486794111434,0.06124455581749787,0.05560486794111434,0.06135824385751605,0.05490038263874222,0.05774258363919697,0.08748603872814002,0.0936941668046145,0.0889639832483765,0.10037940410342472,0.09428496406696844,0.09753720310296997,0.09394389994691388,0.09787826722302455,0.09394389994691388,0.1007204682234793,0.09394389994691388,0.1007204682234793,0.09394389994691388,0.1006067801834611,0.0938302119068957,0.09337545974682293,0.09835537644536028,0.1007204682234793,0.09901514762320644,0.09867408350315188,0.09958358782329739,0.09155645110653189,0.09935621174326101,0.0924659554266774,0.09958358782329739,0.09969727586331559,0.09992465194335197,0.09483104720479639,0.09483104720479639,0.09710480800516019,0.09901514762320644,0.09755956016523296,0.09901514762320644,0.09755956016523296,0.09901514762320644,0.09630899172503286,0.09608161564499648,0.09992465194335197,0.10026571606340653,0.09539948740488734,0.09448998308474182,0.09878777154317006,0.09924252370324282,0.10217605568145276,0.0994698997832792,0.10228974372147095,0.09924252370324282,0.09392154288465088,0.10217605568145276,0.09460367112476001,0.10681490825993557,0.10840654082019023,0.10670122021991738,0.10422244040178018,0.10263080784152552,0.0983330193830973
equal_opportunity_difference,0.17843691148775898,0.0,0.0330743879472693,0.0330743879472693,0.012123352165725021,0.048611111111111105,0.03378060263653482,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0949858757062147,0.09686911487758948,0.12523540489642182,0.128060263653484,0.11393596986817328,0.11393596986817328,0.1374764595103578,0.1327683615819209,0.1167608286252354,0.1167608286252354,0.1167608286252354,0.11581920903954801,0.1167608286252354,0.10828625235404898,0.10357815442561208,0.11581920903954801,0.1064030131826742,0.09981167608286251,0.10546139359698681,0.10451977401129942,0.11958568738229758,0.09121939736346518,0.12629472693032018,0.09887005649717512,0.08651129943502828,0.09698681732580039,0.09310263653483997,0.09698681732580039,0.09310263653483997,0.09698681732580039,0.08757062146892658,0.09981167608286251,0.1651365348399247,0.17749529190207158,0.17172787193973632,0.18691148775894545,0.1811440677966102,0.17749529190207158,0.178319209039548,0.18032015065913376,0.178319209039548,0.18785310734463279,0.178319209039548,0.18785310734463279,0.17643596986817328,0.18691148775894545,0.1754943502824859,0.1736111111111111,0.20009416195856877,0.18879472693032018,0.18126177024482115,0.18032015065913376,0.18502824858757067,0.1679613935969868,0.18314500941619588,0.17172787193973632,0.18596986817325806,0.18596986817325806,0.18879472693032018,0.18596986817325806,0.18408662900188327,0.1925612052730697,0.18032015065913376,0.1736111111111111,0.18032015065913376,0.1736111111111111,0.18032015065913376,0.16701977401129942,0.16607815442561208,0.18314500941619588,0.1651365348399247,0.1623116760828625,0.1566619585687382,0.1623116760828625,0.16137005649717512,0.1594868173258004,0.1632532956685499,0.16042843691148778,0.16137005649717512,0.1566619585687382,0.18126177024482115,0.16137005649717512,0.1822033898305085,0.18785310734463279,0.1822033898305085,0.18785310734463279,0.1822033898305085,0.17843691148775898
average_abs_odds_difference,0.10941485513353312,0.0,0.018960030784507156,0.018960030784507156,0.011907895333685355,0.02534198001977623,0.01934393977063047,0.06046486333774259,0.06052951293691508,0.06052951293691508,0.06052951293691508,0.06301801478569052,0.06059416253608756,0.05062488937741627,0.05188975695896609,0.06652544916258965,0.06877832333036304,0.060617133251775444,0.060617133251775444,0.07713861589268015,0.07229606507968624,0.06600500526004911,0.0660696548592216,0.06600500526004911,0.06462910107879064,0.06594035566087664,0.06099192193438609,0.05792672737927029,0.06534024666968796,0.05940380635697384,0.055526291414515636,0.05886834696495766,0.05859148596963142,0.06728813544023524,0.05501164588704212,0.07025475761921163,0.053730672558001215,0.048068490820307674,0.05585940121364167,0.05162275776690346,0.05579475161446919,0.05162275776690346,0.05585940121364167,0.04788700624635949,0.05478332874339728,0.09798161190958253,0.10613229549605155,0.10166517805452326,0.11423398966167872,0.10899107703008061,0.1085561477456545,0.10757864765154952,0.10996857712418559,0.10757864765154952,0.11483409865286737,0.10757864765154952,0.11483409865286737,0.10676632726420712,0.1143632888600237,0.10629551747136343,0.10522459868733107,0.11853077371023238,0.11524025884653857,0.11102123330958166,0.11042112431839299,0.11296912208012891,0.10175324393854407,0.11202750249444152,0.10389508150660876,0.11337528227380012,0.1134399318729726,0.11478771165233118,0.11043423323081726,0.10962191284347485,0.1145703465699654,0.11061507311591046,0.10784239973445149,0.11061507311591046,0.10784239973445149,0.11061507311591046,0.1042881327878557,0.10375267339583955,0.11235075049030394,0.10596431424928876,0.1017401350261198,0.09878597707071268,0.1039053888790328,0.10375782708205154,0.10485216215093224,0.10469944666773894,0.10532297194377593,0.10375782708205154,0.09846272907485025,0.11305718796414971,0.10088142763824119,0.11633974760163125,0.11968180315207327,0.11627509800245878,0.11706400210495285,0.11372194655451083,0.10941485513353312
disparate_impact,0.8514621403430952,,0.5770667033661593,0.5770667033661593,0.39844823109336125,0.4129361699740429,0.43350513638169935,0.5775708626911814,0.5790848675223963,0.5790848675223963,0.5790848675223963,0.6068308052726131,0.5806011680403603,0.5406414571676771,0.5515876180651743,0.6082449222948086,0.6343475461974459,0.5828063486561241,0.5828063486561241,0.7100222249698721,0.6731055564968496,0.6529597666066562,0.6545924200305415,0.6529597666066562,0.628784536074669,0.6513297743957251,0.6192757481056417,0.5943523396531848,0.6464556786374798,0.6005251987602658,0.5760591466058593,0.597434006190593,0.6005251987602658,0.6545924200305415,0.6240188400016544,0.6516259390654451,0.5734312799906681,0.5674358103051979,0.6129864191980777,0.5851639135987785,0.6114202481653328,0.5851639135987785,0.6129864191980777,0.5503710729029702,0.5891055820841111,0.7990437027690864,0.8205775575048028,0.8199279959360072,0.8798104953473505,0.8622704598034732,0.8406512242388797,0.8573321781628905,0.8452701700951744,0.8573321781628905,0.8846143476599958,0.8573321781628905,0.8846143476599958,0.8573321781628905,0.8830104980780212,0.8556914887054308,0.8491555177256451,0.8859394627975792,0.8846143476599958,0.860822583102659,0.856131409526779,0.8686904443032727,0.8234306264872093,0.8655358675547573,0.836210353133608,0.8686904443032727,0.8702714723005915,0.8734410470618708,0.8361299705122875,0.8361299705122875,0.8679797963993867,0.860822583102659,0.874473325709935,0.860822583102659,0.874473325709935,0.860822583102659,0.856716604120676,0.8535217132241567,0.8734410470618708,0.8782143258145283,0.8439978317129011,0.8314387969364073,0.8576926900937314,0.8639623031073268,0.8709121235256088,0.8671119120102231,0.8724589142439076,0.8639623031073268,0.8236687500744757,0.8709121235256088,0.8330000775033598,0.9006441911990841,0.9226576587362629,0.8990901893323499,0.8991271613260688,0.87711369378889,0.8514621403430952
theil_index,0.08473082975951343,0.1310836042808474,0.11353791290556903,0.11353791290556903,0.1020392583208816,0.10832062004875001,0.10192321389197746,0.08843313043498412,0.08839307332277797,0.08839307332277797,0.08839307332277797,0.08851317639514839,0.08835299344317447,0.08859505863246694,0.08863449632185563,0.08919645714813486,0.08902802310372589,0.08790883551667326,0.08790883551667326,0.08961934501969478,0.08889028326790364,0.08745511013691372,0.08741406266489309,0.08745511013691372,0.08790656590154797,0.08749613441665119,0.08685947153168931,0.08670272107761118,0.08745738236281014,0.08702417481580187,0.08654306473899152,0.08694398927730897,0.08670189320215085,0.08789940320443793,0.08754431910163667,0.08621400797162884,0.08557233792033468,0.08645111830904566,0.08508667796378713,0.0871315875322183,0.08512751961074684,0.0871315875322183,0.08508667796378713,0.08424938955694636,0.08532535424098381,0.08544805605470063,0.08469163533972747,0.08604598726422927,0.08544805605470063,0.08729334883456602,0.0848537352765162,0.08693129465301296,0.08521499974579234,0.08693129465301296,0.08548675770601118,0.08693129465301296,0.08548675770601118,0.08660788526047361,0.08536627792019277,0.08648726734453172,0.08632816183835083,0.0868902412715705,0.08564816117103852,0.0849700581629824,0.08493099597335663,0.08541112215558064,0.08601367063573745,0.08517020426251773,0.08633266366242111,0.08557233792033468,0.08553160284492589,0.08593387975565137,0.08573504836119777,0.08541276674754675,0.08604842476153739,0.08480893608474903,0.08636917046999215,0.08480893608474903,0.08636917046999215,0.08480893608474903,0.08568904727086095,0.08560940316376951,0.08496624758176592,0.08548891052926509,0.08520913381465842,0.08456816303351669,0.08553467083815522,0.085210926591605,0.08537593477726667,0.08545185298134088,0.08549640392275307,0.085210926591605,0.0847714391042127,0.08537593477726667,0.0853329557373672,0.08541540350375743,0.08581335130400242,0.08545591515760409,0.08577260772667046,0.08537486895167135,0.08473082975951343
