,classifier,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167,T168,T169,T170,T171,T172,T173,T174,T175,T176,T177,T178,T179,T180,T181,T182,T183,T184,T185,T186,T187,T188,T189,T190,T191,T192,T193,T194,T195,T196,T197,T198,T199
accuracy,0.8497287337496161,0.7603644180571194,0.7603644180571194,0.7603644180571194,0.7603644180571194,0.7603644180571194,0.7603644180571194,0.7603644180571194,0.7603644180571194,0.7734670897737742,0.7867744907360016,0.7890265124373017,0.7892312416828744,0.7902548879107381,0.7906643464018835,0.8310983724024977,0.8309960077797113,0.8315078308936431,0.8315078308936431,0.8314054662708568,0.8316101955164296,0.8314054662708568,0.8316101955164296,0.8315078308936431,0.8329409356126523,0.8329409356126523,0.8330433002354386,0.8351929573139523,0.8355000511823114,0.8356024158050978,0.8356024158050978,0.8363189681646023,0.8364213327873887,0.8361142389190296,0.8370355205241069,0.8384686252431159,0.839594636093766,0.8394922714709796,0.8380591667519706,0.8389804483570478,0.8410277408127751,0.8404135530760569,0.8420513870406388,0.8423584809089979,0.8409253761899887,0.8437915856280069,0.8428703040229297,0.8428703040229297,0.8446105026102979,0.8445081379875116,0.8431773978912888,0.8448152318558706,0.8448152318558706,0.8446105026102979,0.8445081379875116,0.8447128672330843,0.8448152318558706,0.8443034087419388,0.8444057733647251,0.8445081379875116,0.8440986794963661,0.8446105026102979,0.8443034087419388,0.8440986794963661,0.8440986794963661,0.8443034087419388,0.8439963148735797,0.8448152318558706,0.8445081379875116,0.8440986794963661,0.8431773978912888,0.8445081379875116,0.8448152318558706,0.8437915856280069,0.8440986794963661,0.8442010441191524,0.8444057733647251,0.8445081379875116,0.8450199611014434,0.8446105026102979,0.8459412427065206,0.8459412427065206,0.8452246903470161,0.8451223257242297,0.8449175964786569,0.8456341488381616,0.8449175964786569,0.8456341488381616,0.8453270549698024,0.8457365134609479,0.8456341488381616,0.8467601596888116,0.8455317842153751,0.8459412427065206,0.8466577950660252,0.8473743474255298,0.8464530658204524,0.8468625243115979,0.8465554304432388,0.8468625243115979,0.8473743474255298,0.8468625243115979,0.8474767120483161,0.8469648889343843,0.8466577950660252,0.8470672535571706,0.8467601596888116,0.8473743474255298,0.8475790766711024,0.8477838059166752,0.8479885351622479,0.8472719828027434,0.8475790766711024,0.8473743474255298,0.8470672535571706,0.8479885351622479,0.8476814412938888,0.8485003582761798,0.8481932644078206,0.8478861705394616,0.8477838059166752,0.8473743474255298,0.8470672535571706,0.8485003582761798,0.8485003582761798,0.8480908997850343,0.8479885351622479,0.8480908997850343,0.8480908997850343,0.8493192752584706,0.8480908997850343,0.8483979936533934,0.8477838059166752,0.8475790766711024,0.8486027228989661,0.8477838059166752,0.8492169106356843,0.8485003582761798,0.8497287337496161,0.8482956290306071,0.8490121813901116,0.8478861705394616,0.8491145460128979,0.8494216398812571,0.8491145460128979,0.8494216398812571,0.8486027228989661,0.8485003582761798,0.8487050875217524,0.8492169106356843,0.8493192752584706,0.8492169106356843,0.8490121813901116,0.8495240045040434,0.8492169106356843,0.8490121813901116,0.8495240045040434,0.8493192752584706,0.8487050875217524,0.8489098167673252,0.8494216398812571,0.8494216398812571,0.8497287337496161,0.8493192752584706,0.8496263691268298,0.8490121813901116,0.8493192752584706,0.8491145460128979,0.8493192752584706,0.8498310983724024,0.8495240045040434,0.8495240045040434,0.8493192752584706,0.8493192752584706,0.8498310983724024,0.8496263691268298,0.8491145460128979,0.8497287337496161,0.8497287337496161,0.8494216398812571,0.8496263691268298,0.8494216398812571,0.8495240045040434,0.8498310983724024,0.8496263691268298,0.8503429214863343,0.8488074521445389,0.8498310983724024,0.8501381922407616,0.8498310983724024,0.8498310983724024,0.8497287337496161,0.8499334629951889,0.8492169106356843,0.8495240045040434,0.8507523799774798,0.8498310983724024,0.8496263691268298,0.8507523799774798,0.8507523799774798,0.8497287337496161
f1,0.6513064133016627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10945674044265592,0.20344168260038242,0.2184300341296928,0.21978021978021978,0.22650056625141562,0.22917451941198644,0.5132743362831858,0.5128356447329596,0.5155974102413184,0.5248267898383372,0.5148748159057438,0.5257999423464976,0.5145888594164456,0.5257999423464976,0.5158823529411765,0.53184165232358,0.53184165232358,0.5319942611190818,0.5500279485746227,0.5608089641978682,0.5616812227074236,0.5521472392638037,0.5591397849462366,0.5583195135433942,0.5657716300515324,0.5643130815544608,0.565767749036874,0.5729081493594985,0.5729847494553377,0.5715059588299025,0.5752092897650554,0.5806103159600324,0.576933514246947,0.5864379522916109,0.5923769190047645,0.5795454545454546,0.6011500261369577,0.5963712858269786,0.5914293319137609,0.6046875,0.6045300702941943,0.5972660357518401,0.6062337662337662,0.6062337662337662,0.605098855359001,0.6057617440955099,0.6064850843060959,0.6068464730290457,0.6054474708171207,0.6056045666839647,0.6061705989110708,0.6057468288894642,0.6081569437274135,0.6064683053040104,0.6061546418412206,0.6081811165423205,0.6068751615404496,0.6072164948453608,0.6104830421377185,0.609411159681152,0.6093870223134137,0.6081841432225064,0.61101152368758,0.6126724578436382,0.6103166496424923,0.6129606099110546,0.6125254582484726,0.6118488253319715,0.6129936305732484,0.6163203243791181,0.6141331977630909,0.6181172291296626,0.6262726595480506,0.618374558303887,0.6174462705436158,0.6151892303784608,0.618421052631579,0.6180993193849256,0.6193841494194852,0.6194913120120876,0.6203073822121441,0.6259920634920635,0.6328182487122884,0.6199949634852682,0.6292190194629218,0.6317600786627334,0.634289919058131,0.6233048719236564,0.6326129666011787,0.6326880666503308,0.6329735034347399,0.634289919058131,0.6250626566416041,0.6358748778103617,0.6334886001470948,0.624561403508772,0.6348973607038122,0.6381435823060189,0.6357195211336428,0.6360303104375458,0.6400387315419995,0.6401744608674582,0.6415185007208073,0.6315268497896561,0.6432160804020101,0.6340029397354239,0.6412176854312636,0.6407532592950266,0.6442307692307692,0.6464839094159713,0.6443274293920537,0.6434907695996164,0.6425317669623591,0.6415547024952014,0.6455938697318008,0.6435452793834296,0.646329837940896,0.6453307857654644,0.6464983325393044,0.6466666666666667,0.6498572787821123,0.6476733143399811,0.6486358244365362,0.6462050916012373,0.6453917599428436,0.645748502994012,0.6463733650416171,0.6485325697924124,0.6474511672224869,0.6504761904761904,0.646469465648855,0.6502252786341002,0.6460219151977131,0.6488804192472606,0.6501783590963138,0.6490476190476191,0.6501783590963138,0.6484430710720228,0.6476190476190475,0.6490978157644824,0.6478603872818551,0.6486873508353221,0.6500356379187456,0.6495604656688049,0.650997150997151,0.6503679088535484,0.6505567401089789,0.65083135391924,0.6515151515151515,0.6467495219885278,0.6480686695278971,0.6501783590963138,0.6510083036773426,0.6513064133016627,0.6505223171889839,0.6531286894923258,0.6497269057231062,0.6511848341232228,0.6505452821242294,0.6501901140684411,0.6531094821470796,0.6518237801989578,0.6501665873393622,0.6505223171889839,0.6501901140684411,0.6536009445100354,0.6509859824186268,0.650876361913785,0.6521327014218009,0.6519677572309153,0.6515043828476664,0.6513173510562543,0.6513391799004503,0.651658767772512,0.6526166232536112,0.6516480910599952,0.6556759302873293,0.6507448569401749,0.6531094821470796,0.6542276806802078,0.6529453513129879,0.6531094821470796,0.6524621212121211,0.6532639545884579,0.6520198440822111,0.6521533364884051,0.657907085875176,0.6540910162697477,0.6523076923076924,0.6580675422138836,0.6566179934055582,0.6513064133016627
statistical_parity_difference,-0.18633526166900383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005130602215370365,-0.01930470324262484,-0.020786762859502136,-0.021090760427521595,-0.02167979145195052,-0.02228778658798943,-0.10033096663126381,-0.10017896784725411,-0.10108147849550744,-0.10366574371480264,-0.1001600037356441,-0.10302930241134875,-0.09985600616762463,-0.10302930241134875,-0.10091999765569273,-0.10700971696301664,-0.10700971696301664,-0.10685771817900691,-0.12099360509191162,-0.13144359296536284,-0.13080715166190898,-0.12127863854832108,-0.12704511028488574,-0.12521164282096403,-0.13430312369413272,-0.13161455586098258,-0.13090197221995892,-0.13482549443679687,-0.1357469691966602,-0.13506311761418133,-0.13906249627745923,-0.1381315394617909,-0.1372574749809525,-0.14099107019056073,-0.14860049144685214,-0.13753302638155698,-0.15263808422447983,-0.15193498263926114,-0.14215016812780856,-0.15336963197711345,-0.15352163076112318,-0.15115602460760252,-0.15116579255453733,-0.15116579255453733,-0.15351214870531818,-0.15488013776140575,-0.15425317851375686,-0.15487065570560077,-0.15471865692159104,-0.1545666581375813,-0.15548813289744465,-0.15593464719366884,-0.15388280655510242,-0.1562386447616883,-0.15514620710620522,-0.15865166119423396,-0.15545020467422468,-0.15758766970616586,-0.15382591422027245,-0.15569730990741418,-0.15768277615534562,-0.15795832755595007,-0.15440546318889636,-0.15577345224498393,-0.15933579866784262,-0.158499948301354,-0.1579014352211201,-0.15607744981300337,-0.15651448205342255,-0.16156837014896358,-0.15788247110951012,-0.15894646259757822,-0.17294931483808318,-0.16167295865394832,-0.16014348875804607,-0.16020038109287604,-0.15922201399818267,-0.16103651735049443,-0.1602765234304458,-0.15978259885519663,-0.16180599332634804,-0.16858904627195584,-0.17682542677589613,-0.16164451248653333,-0.17455492707155523,-0.17638839453547694,-0.17496351314455943,-0.1619200638871378,-0.1760654328558475,-0.1760369866884325,-0.17806986321538895,-0.17542899155239358,-0.16267057575138144,-0.17817445172037372,-0.17666394593608142,-0.16267057575138144,-0.17538158127336861,-0.18547987540864563,-0.17786097209654925,-0.17895340975203233,-0.18270596907325054,-0.1807015387137091,-0.18695245296971794,-0.17088799214371175,-0.19000191070571748,-0.17153420139410044,-0.17973265367482077,-0.1834469988816892,-0.18664845540169847,-0.1887100639871997,-0.18612608465903432,-0.18645852839446878,-0.18645852839446878,-0.18693348885810795,-0.19001139276152249,-0.18170863786694724,-0.18653467073203855,-0.18889050893862444,-0.1891660603392289,-0.18900457949941418,-0.1891470962276189,-0.1912940433153651,-0.1908190828517259,-0.1880641406279408,-0.18745614549190187,-0.18613556671483933,-0.1879026597881261,-0.18763659044332665,-0.18730414670789214,-0.18528075223674073,-0.186857632411668,-0.18972664519624283,-0.18776962511572634,-0.18776962511572634,-0.18743718138029192,-0.1880736226837458,-0.18743718138029192,-0.18913761417181388,-0.18853910109157998,-0.18989760809186254,-0.1859551217634146,-0.18562267802798016,-0.18851065492416497,-0.18664874129282827,-0.1866392592370233,-0.18679125802103302,-0.1903346403322817,-0.19052456733951145,-0.18939420146080835,-0.18610712054742434,-0.18855806520318996,-0.18743718138029192,-0.18942264762822336,-0.18912813211600887,-0.19036308649969672,-0.19153166649274955,-0.18881465249218443,-0.18971716314043785,-0.18848220875675,-0.18975509136365779,-0.18456845448684686,-0.18862472548495474,-0.18884309865959945,-0.18943212968402834,-0.1855657856931502,-0.18548044719090526,-0.18851065492416497,-0.18815924707712056,-0.1878552495091011,-0.1880167303489158,-0.18707629147744248,-0.18632577961319885,-0.18816872913292554,-0.18692429269343275,-0.18784576745329612,-0.18320994748656433,-0.19366913152469073,-0.1859648897103494,-0.190154195380857,-0.19277610293224234,-0.18985019781283755,-0.18549941130251524,-0.19032515827647672,-0.19046767500468148,-0.1847109712150516,-0.18830176380532532,-0.19237728480617297,-0.18499600467146105,-0.18908072183698388,-0.1908193687428557,-0.1932036531168566,-0.18633526166900383
equal_opportunity_difference,-0.1578130157135682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04927172275238574,0.024290736887421976,0.02667862524216115,0.02567410490062423,0.027370309248762298,0.02536126856568846,-0.07415082155413649,-0.073648561383368,-0.07380497955083587,-0.05342613187917056,-0.06944105618138768,-0.04821410633565326,-0.0689387960106192,-0.04821410633565326,-0.07094783669369303,-0.06246681495300277,-0.06246681495300277,-0.06246681495300277,-0.09109564468680492,-0.10211236277534619,-0.09690033723182895,-0.08739039965559303,-0.09608524072612473,-0.09071679701513957,-0.10393197962258732,-0.11134246968501116,-0.11655449522852834,-0.11802827007246897,-0.12188993327114878,-0.10995910167180883,-0.11834110640740475,-0.12336370811508934,-0.12405539212169042,-0.12282844227595607,-0.1454631556289015,-0.12471407045992683,-0.1442362057831671,-0.14963765516251698,-0.11792925306737462,-0.13968285857788615,-0.13968285857788615,-0.14392336944823125,-0.12925880749085172,-0.12925880749085172,-0.14068737891942312,-0.14269641960249696,-0.1369821338882113,-0.13748439405897966,-0.14269641960249696,-0.14269641960249696,-0.14370093994403382,-0.1442032001148023,-0.13142426634139343,-0.14520772045633917,-0.14184831742842796,-0.14351151610820118,-0.1394934347420535,-0.14822128148094998,-0.12300925593743278,-0.1349400875367726,-0.13980627107698929,-0.14030853124775777,-0.1188017507354524,-0.11845590873215178,-0.13996268924445726,-0.1253311329554423,-0.12382435244313694,-0.124672454617206,-0.12382435244313694,-0.13035373466312694,-0.12633565329697927,-0.12799885197675248,-0.14623663629188494,-0.13151467317213178,-0.13286503551696915,-0.1244830307813733,-0.12328908660400373,-0.12529812728707757,-0.12244098442993473,-0.11722895888641749,-0.1278094281409199,-0.12994188132309686,-0.15072397216043626,-0.1278094281409199,-0.14755399296835764,-0.15493147736241664,-0.1421525435890077,-0.12611322379278184,-0.15307885484681066,-0.1445074262753821,-0.16080218124417017,-0.14551194661691896,-0.12240797876156989,-0.15624883403888928,-0.15172849250197312,-0.12862452464662405,-0.1384472985577958,-0.16579177728348998,-0.14953002798306664,-0.15960823706680066,-0.1600774915692043,-0.15285642534261323,-0.16996627681710552,-0.14369232976967777,-0.17112721532611036,-0.13257659467604216,-0.14579177728349002,-0.15586998636722393,-0.16239936858721393,-0.16371672526368658,-0.16541292961182463,-0.1634038889287508,-0.16239936858721393,-0.16089258807490858,-0.1664174499533616,-0.1536715218483174,-0.16035732223577526,-0.16456482743775558,-0.16421898543445507,-0.16808064863313477,-0.16202052091554853,-0.17109420965774558,-0.16588218411422828,-0.16136184257731223,-0.1632144650929181,-0.16305804692545023,-0.15850469972016934,-0.16186410274808072,-0.15850469972016934,-0.155301714859726,-0.1632144650929181,-0.16117241874147953,-0.1670761282915979,-0.16337088326038607,-0.1591633780584057,-0.16723254645906577,-0.1591633780584057,-0.16773480662983425,-0.16908516897467174,-0.16588218411422828,-0.1632144650929181,-0.15514529669225802,-0.16638444428499677,-0.1591633780584057,-0.15445361268565683,-0.15395135251488845,-0.1621769390830164,-0.17074836765444495,-0.16368371959532185,-0.16220994475138123,-0.16858290880390325,-0.16588218411422828,-0.16503408194015923,-0.17125062782521344,-0.17074836765444495,-0.17055894381861236,-0.1697438473129081,-0.16939800530960758,-0.16167467891224802,-0.17310325034081941,-0.14939800530960756,-0.16032431656741053,-0.1653799239434599,-0.17074836765444495,-0.15630623520126286,-0.1509047858219129,-0.16738896462653374,-0.16267919925378488,-0.16032431656741053,-0.15982205639664204,-0.15646265336873066,-0.15495587285642531,-0.15931979622587356,-0.15982205639664204,-0.15796943388103613,-0.1492415871421396,-0.1750792853555284,-0.16032431656741053,-0.16619502044916407,-0.17828227021597182,-0.1656927602783957,-0.14939800530960756,-0.17140704599268142,-0.1695544234770754,-0.14889574513883908,-0.1613288369089474,-0.16330487192365645,-0.14569276027839567,-0.16468823993685872,-0.1604477290665136,-0.16936499964124274,-0.1578130157135682
average_abs_odds_difference,0.11835663494889212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02522266467199208,0.012732171739510195,0.013926115916879781,0.013423855746111322,0.014271957920180356,0.013267437578643437,0.05116713198487305,0.050916001899488805,0.05121217087860199,0.04319390388793799,0.048921229246188275,0.0405208147258408,0.0485611192131144,0.0405208147258408,0.049892579397720196,0.0481501652156126,0.0481501652156126,0.048041185267922976,0.06627887825165055,0.07575241897009877,0.07307932980800161,0.06464421563142386,0.07084429527741334,0.06761517368347264,0.07757597053258741,0.079277672948035,0.08088613546622336,0.08293078226046917,0.08507957375518832,0.0798266719233708,0.08526679938172957,0.08611822818724002,0.0863802630758384,0.08683141479688,0.09997625775108888,0.08646646951658989,0.10064536936750973,0.10315330699479289,0.08479256715036032,0.09869563560793812,0.09880461555562775,0.1001871841899604,0.09277938471230823,0.09277938471230823,0.09913081938836807,0.10068023946835311,0.09782309661121028,0.09835926298231226,0.10061316307801457,0.10050418313032494,0.1014004595345008,0.10191145307261537,0.09499381717182642,0.1024137132433838,0.10038189905337186,0.10287337044159031,0.09948949399590243,0.10433124071346025,0.09108807897992752,0.09733853106531523,0.10053448246925092,0.10102030317437805,0.08957112967473653,0.0900101848018729,0.10141745474416339,0.0944034436097373,0.09349916984854392,0.09287532501603328,0.09260215743403946,0.09787883326842264,0.09429372765171912,0.09508342343425466,0.10974356219962814,0.09808201701388125,0.09786018577179548,0.09479259782250511,0.09320636409598985,0.09512462757639487,0.09332721274740349,0.09080500709034703,0.09633837444596494,0.10032188679168584,0.11285062760679695,0.0962712980556264,0.11072073827230952,0.11451846041702865,0.10795293719229601,0.0952471395435292,0.1134160928211975,0.10978425822162097,0.11778075220097428,0.10963263870625164,0.09389751320902026,0.11547890576534639,0.11306785149184759,0.09654469352780139,0.1065110616344611,0.12336889231329479,0.11251351897084248,0.11733466361733025,0.11906983730319937,0.11484732806111715,0.12540579641412763,0.10665221127652817,0.12742817782158264,0.10189066481226497,0.1111137748605399,0.11761996438834692,0.12171459152250784,0.12301870743825806,0.12253387740706413,0.12205752607961172,0.12177322580422253,0.12158990811950544,0.12516554435853428,0.1152045306479943,0.12030784072912085,0.12368589125365928,0.12348779741902156,0.12495753639461545,0.12206162531649942,0.1274032328787764,0.12479722010701774,0.12164003692405526,0.12217233194845077,0.12138160889686439,0.12032044544317344,0.12132953654662776,0.11984262209506386,0.11684112106924067,0.12169450860034119,0.12193934123954633,0.12388520365241143,0.12194877402210334,0.1197779450307746,0.12370354928341502,0.1197779450307746,0.12460855905493702,0.12495680038428689,0.12418524397823108,0.12099872535685235,0.1172910809995912,0.12343038170142123,0.11935875596437973,0.11717992961603346,0.11714675942602853,0.12265956130569401,0.1263584722956091,0.12255784270469336,0.1208234050291528,0.1247308431318901,0.12256727548725033,0.12325819671009951,0.1256455135761503,0.12629139590527055,0.1264313746070971,0.12504300682503836,0.12519702566645696,0.12133536246777718,0.12696584106736072,0.11341973156181165,0.12066018129535844,0.12323833064935806,0.12572132333383496,0.11742718835471128,0.1145000616610332,0.12371468197681046,0.12148550996248927,0.1201571851142614,0.12008211136690533,0.11815927712458292,0.11714602341569991,0.12004894117690033,0.1194449624051312,0.11908872371876382,0.11279662273962954,0.12919454155665216,0.11914275064344347,0.12381349313161447,0.13025113424842577,0.12345338309854065,0.11398980413324725,0.12620154600799388,0.1253842146978805,0.11342846492915774,0.12081032879007053,0.12310610566970057,0.11193595244662566,0.12266608664205436,0.12093140533166538,0.1264044750898479,0.11835663494889212
disparate_impact,-1.3430009181658682,,,,,,,,,-0.37475044736100205,-0.8254721470572872,-0.8220626654046668,-0.8302259760438279,-0.8244883791471547,-0.8401136970502355,-1.2584962957908947,-1.257411108489608,-1.2582166335871134,-1.1928565016474022,-1.2461194918436453,-1.1742780314795191,-1.2439549888340724,-1.1742780314795191,-1.251510340478522,-1.2150796384321123,-1.2150796384321123,-1.2140801380990287,-1.3030063472934306,-1.343684912720579,-1.325325292014926,-1.2946874913881772,-1.323611535361338,-1.3080134490784394,-1.344759786243579,-1.3547231692711121,-1.3766331095705606,-1.3829786745608428,-1.3933200283555753,-1.3489351576540598,-1.3958535995106682,-1.380601856548221,-1.3964016948929834,-1.3809182035071106,-1.4255720721927632,-1.3824269504089162,-1.4113216833809636,-1.437403805641668,-1.3579653873889315,-1.400642689150238,-1.4013892364040226,-1.4234826534956542,-1.353345062571312,-1.353345062571312,-1.3966501112400564,-1.403334131668628,-1.3909882958463289,-1.3986214516312965,-1.3978820800634177,-1.3971421614207071,-1.4062905270222306,-1.4037818021906059,-1.3577831533391633,-1.405251310169966,-1.3861676874437778,-1.4075587351963093,-1.3876361164888444,-1.4024807409693656,-1.3318631737554123,-1.3621371009188874,-1.3759588627093804,-1.3642128475174313,-1.3222077714735763,-1.3286849441726067,-1.3750117619819002,-1.3373591542591998,-1.338677889570125,-1.330118636174455,-1.3240092075295276,-1.364018569018593,-1.3304035454802539,-1.3353488045871094,-1.4066285514786327,-1.3438351785034648,-1.3327807854079223,-1.3576961032791062,-1.3245320185607432,-1.3288749296140896,-1.3253990832227371,-1.307483739632772,-1.336374720536678,-1.3430009181658682,-1.3903943822551743,-1.3316469341611001,-1.3847208352802278,-1.3966178877378423,-1.3666439199781082,-1.321081859433226,-1.3871612724230273,-1.3751242964456987,-1.4078575642604456,-1.3725403156797733,-1.320582858335632,-1.3881134740328813,-1.3857064057762356,-1.320582858335632,-1.3530123048674827,-1.4224426456018548,-1.3828364169320375,-1.3993918722597825,-1.3951509129913309,-1.3752566284669323,-1.4085555163504926,-1.3608847526024215,-1.424746167902126,-1.3180076274649715,-1.348715398848829,-1.3904043653670768,-1.4073262598957628,-1.3887726677284924,-1.3784413695159907,-1.391108522925369,-1.391108522925369,-1.4007001356531978,-1.4287523062623877,-1.3568227086123252,-1.3616587464491106,-1.4008587525145029,-1.3905848095714186,-1.386200586329057,-1.3830455709049825,-1.3989983207402494,-1.3896462549363346,-1.3713855005439164,-1.3689700404323126,-1.3822314172997539,-1.3670984697449287,-1.3807575731934156,-1.3683652626697,-1.3423344736227076,-1.3702498901205222,-1.374305708149878,-1.3738840552347418,-1.3738840552347418,-1.3616293255985514,-1.3750925145963102,-1.3616293255985514,-1.3793106588440327,-1.3806344787182505,-1.382312762569797,-1.3703219821099317,-1.3580157551706094,-1.3695066587474118,-1.3477741969185257,-1.3442057375887186,-1.3448076033908172,-1.3766966238136509,-1.3922138335525087,-1.362168523250741,-1.3709315523817784,-1.38816788996588,-1.3616293255985514,-1.3731081032163193,-1.37559856726322,-1.3878503849535226,-1.3741264479734916,-1.3707085819690283,-1.3706356908901354,-1.3585800026534094,-1.3854508637062317,-1.301891195259223,-1.3555797003727283,-1.3818407514821323,-1.3767990475994698,-1.3364403601620307,-1.3054818633899516,-1.3695066587474118,-1.3502081565708175,-1.349010551637259,-1.3531844896467733,-1.338932466939572,-1.3394551348301207,-1.3537838303899163,-1.3383327667716738,-1.3454575538122195,-1.2998304463029546,-1.3860571115752431,-1.3174183337478265,-1.365149151388879,-1.389910081656476,-1.3639579660187258,-1.3122220013146042,-1.37302375172652,-1.369968437824828,-1.2991529857705333,-1.3472512762662465,-1.3526548664654816,-1.2937281490559824,-1.357372350987248,-1.3329634856214205,-1.380625732298816,-1.3430009181658682
theil_index,0.12378012039937628,0.27395746318034614,0.27395746318034614,0.27395746318034614,0.27395746318034614,0.27395746318034614,0.27395746318034614,0.27395746318034614,0.27395746318034614,0.25622152663711517,0.23917400309955789,0.23631757261838515,0.23605830125262303,0.2347629517888091,0.23424528145792406,0.17113043048000462,0.17125185732662873,0.17048630926483976,0.1678597076892052,0.1706869566985267,0.167578929055356,0.17076623831044432,0.167578929055356,0.17040700143722112,0.16584800076097483,0.16584800076097483,0.1658070417009841,0.16039909906738303,0.1569014352313009,0.15662029488870866,0.1597586149806593,0.1575551627057146,0.15783699231555962,0.1552953854653434,0.1559137960366245,0.15560472408296552,0.15333097292501405,0.1532899301929532,0.1535930440450489,0.15244005768732707,0.1508629309966332,0.15205747441369177,0.148953736325158,0.1468314927888673,0.1512221674386657,0.1438078564347309,0.14543492558676116,0.14728350266945076,0.14262251183647093,0.14265989417921177,0.14516077212028677,0.14206468377059972,0.14206468377059972,0.14246147024078004,0.14217645424000935,0.14194080007198487,0.14182299375586824,0.14225086367321949,0.14221366937232557,0.14201519554748554,0.1420829894806005,0.14125187459480956,0.14184736969985445,0.14192145333365355,0.14111294761797671,0.14168587508887964,0.14147338015247068,0.14037023253190223,0.14072313278869591,0.14062719003734434,0.14087486413174005,0.14007578949539098,0.1394802565321576,0.14016917581699243,0.13916702269618605,0.1393743925191341,0.13970723167799878,0.13926540096572956,0.1380293920916784,0.1388234555140022,0.13754125014659715,0.1340474767516464,0.1372265079547518,0.13758738777407417,0.13847128436979628,0.13732575328274685,0.13725306671910587,0.13692011070397936,0.136784324624436,0.13655942767515017,0.1340716659022392,0.13140049147495914,0.1366312782167168,0.13274154586243725,0.13184370545476196,0.13094666311579725,0.13549641188096814,0.13152900969553974,0.1313882896459382,0.1313656906700878,0.13094666311579725,0.1348662374597068,0.13025884974902202,0.13116754836692698,0.1350189635102874,0.13056090756820057,0.12894436488933236,0.13029352043329434,0.13022415963941797,0.1284384989209929,0.1284517156422928,0.12754319926456711,0.13226153542510133,0.1267700915728767,0.1309694286359342,0.12796075696629186,0.12806326847110505,0.12672578954004135,0.1255148499325913,0.1264371148568355,0.12679926002484038,0.1270987403361646,0.12744662060739176,0.1260702294427871,0.12705329769406537,0.12554844496773856,0.1259928195967645,0.1254662738004332,0.12538409163735917,0.12432444456265636,0.12489076870348864,0.12454382885619164,0.1254846343622193,0.12579840570578138,0.12603638532184,0.12540237660611522,0.1249320291308489,0.12516766435269602,0.12418991107431845,0.12556335297908916,0.12401460249975003,0.12561557852430177,0.12471975018109024,0.12420883862839682,0.12463772878545874,0.12420883862839685,0.1247234673661193,0.125085546496599,0.12444352888379197,0.1252597836049498,0.12489829146509582,0.12419393200874847,0.12434306005964346,0.12384720912419636,0.12402978923010986,0.12385030827500006,0.12392923240982263,0.12350372737667616,0.12559264954080931,0.12503312883249074,0.12420883862839682,0.12379866955651422,0.12378012039937628,0.12399628906409524,0.12282880086059786,0.12426096207332932,0.12366795821651162,0.12389904111883156,0.12416038880012278,0.12292635802867914,0.12343692843993784,0.12425721548044442,0.12399628906409525,0.12416038880012281,0.12268008874290638,0.12389567590695848,0.12373476802767443,0.12337005462542537,0.12345208968590735,0.12355243668902673,0.12373166141051418,0.12363452522389407,0.12351900642096847,0.12317252966801942,0.12356760302819372,0.12185700084306265,0.12367039750974392,0.12292635802867917,0.12249804827721675,0.12300842611391218,0.12292635802867914,0.12320595176479346,0.12289298149290219,0.12320842141680184,0.12327273983028447,0.12090340888773919,0.12243372226576768,0.12323935514979306,0.12082129607348366,0.12155992715590527,0.12378012039937628
