,classifier,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99
accuracy,0.9053717538242618,0.7339025257915333,0.8626823194592672,0.863820704375667,0.8638918534329421,0.8729277837068659,0.8711490572749911,0.8730700818214159,0.8751334044823906,0.8775524724297403,0.8763429384560655,0.8779082177161153,0.8801138384916399,0.8801138384916399,0.8796869441479901,0.8807541800071149,0.8833866951262895,0.8826040554962646,0.8825329064389896,0.8850942725008893,0.8851654215581644,0.8848808253290644,0.8851654215581644,0.8855211668445393,0.8862326574172892,0.8865884027036641,0.8872998932764141,0.887869085734614,0.888438278192814,0.8902170046246887,0.8910707933119886,0.8919245819992885,0.8919957310565635,0.8934898612593383,0.8935610103166133,0.8935610103166133,0.8934187122020634,0.8939879046602632,0.8938456065457133,0.8942725008893632,0.8944147990039132,0.8933475631447884,0.8940590537175382,0.8942013518320883,0.8943436499466382,0.895482034863038,0.895766631092138,0.895908929206688,0.896051227321238,0.896122376378513,0.8964069726076129,0.896122376378513,0.896051227321238,0.896193525435788,0.8964781216648879,0.896620419779438,0.8976165065812878,0.8985414443258627,0.8986837424404127,0.8993240839558876,0.8993952330131626,0.9000355745286375,0.9006047669868374,0.9008182141586624,0.9006047669868374,0.9007470651013874,0.9007470651013874,0.9006759160441125,0.9011739594450373,0.9016720028459623,0.9016008537886873,0.9018143009605123,0.9015297047314124,0.9016720028459623,0.9029526858769121,0.9033795802205621,0.9033795802205621,0.903735325506937,0.9035218783351121,0.903664176449662,0.903664176449662,0.903593027392387,0.9045179651369619,0.9046602632515119,0.904731412308787,0.904304517965137,0.9050871575951619,0.9053006047669868,0.9051583066524369,0.9057986481679118,0.9057986481679118,0.9057274991106368,0.9055140519388118,0.9055140519388118,0.9054429028815368,0.9055140519388118,0.9056563500533618,0.9053717538242618,0.9053006047669868,0.9053006047669868,0.9053717538242618
f1,0.9062852311161217,0.7260875933792295,0.8680071125700999,0.8719732441471572,0.8727635517126705,0.8792590589507843,0.8764075615914829,0.8793779580797837,0.8803599427363829,0.882789620649731,0.8821535123406564,0.8835978835978836,0.885723974228552,0.8858014232463572,0.8855034193242604,0.8861258323141731,0.8883895131086141,0.8877245508982037,0.8876794339751004,0.8899938696274097,0.8901293396868618,0.889827046166417,0.8899045020463847,0.8901931345117041,0.8906217935563309,0.8910010940919038,0.8916700861715223,0.8921139101861992,0.8924996572055396,0.8940756504427815,0.8948272308854845,0.895579844641507,0.8955264969029595,0.8968226617961266,0.896813353566009,0.8968418149220798,0.8967039029099434,0.897142068203783,0.8967902600996127,0.8971483942414176,0.8972583771808365,0.8961839462566659,0.8968336451188248,0.8969864911673017,0.8969966012346534,0.8980781239159092,0.8983133199139307,0.8985225775126587,0.8985909627264524,0.8986955315015265,0.8990011098779134,0.8986814712005551,0.8985768830267269,0.8986453629732546,0.8989091919683179,0.8990481484054749,0.899965241571081,0.9007792930698579,0.900946021146355,0.901414338465826,0.9014771460423634,0.9019744645224308,0.9024373210419722,0.9026400335242353,0.9023827824750191,0.9024816497728068,0.9024952820297756,0.9023776223776224,0.9028603398839079,0.9032483898067768,0.9032122611799286,0.9033884066087929,0.9030676565345286,0.9031941720369852,0.9043478260869565,0.9047284972639259,0.9047552251367653,0.9050726162913072,0.9048554588829637,0.9049157303370786,0.9048890137679123,0.9048120828942746,0.9056921995783556,0.9057797778090283,0.9058169796722234,0.9054348590311467,0.9061224489795917,0.9063269758603703,0.9061862200014076,0.9067736938459372,0.9067868206139117,0.906749243437258,0.9064920433741727,0.9064393405664364,0.9064282193902697,0.9064525218371372,0.9065934065934066,0.9063248344837301,0.9062477988307388,0.9062477988307388,0.9062852311161217
statistical_parity_difference,-0.35636332751800637,-0.1777146739773634,-0.3849326874746769,-0.42236148684868224,-0.4243633887808281,-0.43140374009526367,-0.4515736887319571,-0.42996517765522113,-0.4260173457325571,-0.4131262557138024,-0.4229700772886189,-0.4305580346886805,-0.41866845257074115,-0.41289986174095017,-0.4094301582947772,-0.4073433238143904,-0.4048472815319047,-0.40565107759911,-0.4033803154199915,-0.40274582751452553,-0.4033381276132422,-0.3997134570749509,-0.39448119440224894,-0.3950313066942164,-0.3930007226228285,-0.3927326977779696,-0.3917736561512746,-0.39029290590448285,-0.38964435539676723,-0.3896727590686381,-0.3894472004978997,-0.38807922953647717,-0.38792426244435874,-0.3862320162290784,-0.38666934923567664,-0.38706421596815443,-0.38782582422861056,-0.3873887696893835,-0.3855696815864843,-0.3847799481215287,-0.3828618648681388,-0.3819874773223134,-0.3802527648329126,-0.3804501981991515,-0.38019651442391367,-0.37789762704029556,-0.37844773933226306,-0.3763884731216331,-0.37616291455089484,-0.37361006492466764,-0.3736241275269174,-0.37188941503751655,-0.37177663575214737,-0.3723126854418651,-0.3713536438151701,-0.3721152520756262,-0.37094471448044253,-0.3704230058603458,-0.37043706846259555,-0.36740497649039217,-0.36844867219795685,-0.36657305521868744,-0.36519102165501516,-0.36547310910212377,-0.36592450471097177,-0.36571300874248314,-0.36552963797849397,-0.36560022945711396,-0.36588231690422257,-0.36478237078765885,-0.3648951500730281,-0.3646836541045394,-0.3640913540058227,-0.36313231237912774,-0.36231445370967263,-0.3609605453505,-0.36059380382252154,-0.3612426327976086,-0.36152472024471716,-0.3603401200472838,-0.36032605744503404,-0.36060814489214266,-0.3604953656067735,-0.3593248280115898,-0.3588312445959926,-0.35980434882493734,-0.3592826402048406,-0.3591839235217211,-0.3588031193914931,-0.358492906739885,-0.3579287318456678,-0.35842231526126506,-0.3577312984794289,-0.3569415650144733,-0.3574492110323203,-0.35599658599002804,-0.35599658599002804,-0.3558132152260389,-0.3560953026731475,-0.35647610680337555,-0.35636332751800637
equal_opportunity_difference,-0.05750792063107857,-0.03223327681615107,-0.08093308996141979,-0.10922949901971557,-0.10024757317919863,-0.13746908284666481,-0.2091844910769639,-0.13597845281608345,-0.14921027675460685,-0.11276269134520267,-0.1274279268287648,-0.13769107484040266,-0.11421517571875561,-0.0994103349955533,-0.09366980686696547,-0.1009707676459548,-0.09735518856637027,-0.10016518642510108,-0.09391087168921752,-0.10072970282370275,-0.09975285940041723,-0.09413286368295537,-0.09092961162805469,-0.09092961162805469,-0.08985130862215729,-0.08938825180616738,-0.08611519713144655,-0.08411078049356946,-0.08555068073284489,-0.08606446734014073,-0.08491636171442318,-0.08244888826055607,-0.08239815846925025,-0.08107879064110068,-0.0841805831133895,-0.08320373969010386,-0.08567121314397086,-0.08894426781869169,-0.08488470475163146,-0.08471344254919955,-0.08190344469046862,-0.08282955832244843,-0.07921397924286377,-0.0795565036477276,-0.08214450951272068,-0.07657524358656487,-0.07904271704043186,-0.07347345111427594,-0.07410777013269765,-0.07066345325554502,-0.0673903985808243,-0.06653408756866463,-0.06865903661766792,-0.06929335563608963,-0.06946461783852165,-0.06963588004095356,-0.06883029882009983,-0.07014966664824929,-0.06934408542739556,-0.06550651435407306,-0.06814525001037208,-0.06596957117006297,-0.06545578456276713,-0.06430767893704958,-0.06477073575303949,-0.06310884352002621,-0.06328010572245812,-0.06259505691273037,-0.06310884352002621,-0.062423794710298464,-0.06276631911516228,-0.06110442688214901,-0.06024811586998935,-0.06024811586998935,-0.06041937807242126,-0.05778064241612235,-0.05680379899283661,-0.05812316682098617,-0.059100010244271806,-0.0569243314039628,-0.057901174827248325,-0.05904928045296587,-0.05973432926269362,-0.057901174827248325,-0.057558650422384505,-0.057558650422384505,-0.05870675604810205,-0.05887801825053396,-0.057387388219952595,-0.057558650422384505,-0.057729912624816415,-0.058072437029680346,-0.05589675818937123,-0.05521170937964348,-0.05589675818937123,-0.0553829715820755,-0.05555423378450741,-0.056702339410224956,-0.0578504450359425,-0.0578504450359425,-0.05750792063107857
average_abs_odds_difference,0.08721279476875379,0.028851499269906156,0.13677856295086782,0.17547803208961502,0.17466699830387772,0.1856824086872148,0.22218251422455448,0.1840970302736755,0.18349126433678759,0.16197768087314893,0.1743912485149399,0.1824441323119814,0.1654327564516219,0.1567918984005184,0.15265879393362852,0.1524640168073926,0.14809546756233632,0.14987169276463874,0.14637056381853691,0.1463303508560796,0.14661152970862756,0.14228398812938578,0.1371134653119903,0.13732485381416398,0.13513272353303474,0.1345976863809376,0.13256553005754654,0.13058507797746663,0.13016420125997658,0.1293751332736483,0.1284298541878525,0.12621787369977758,0.1260543284412319,0.12355467995989654,0.12470994721001027,0.12475808015251391,0.12610833983446956,0.12634659171156432,0.12389952378413291,0.12299823199776198,0.12063664671512575,0.12077179207391986,0.1180318188939504,0.1182030810963823,0.11863536322275964,0.11468550070946033,0.1156401314053853,0.1124110640300894,0.11233259455326958,0.1093259383042267,0.10829642845507068,0.10684122376166219,0.1073671436320174,0.10789569164340192,0.10702473639134717,0.10760086202574533,0.10591631891007493,0.10536471315296402,0.10507844549755929,0.10129529268054381,0.10280164629777336,0.10038599425141101,0.09884734844251956,0.09864726720782085,0.09925276719397587,0.098562746745585,0.09846139205772092,0.09837631627599497,0.0984706265036565,0.09714985833765127,0.09736718066104742,0.09667716021265657,0.0961324817515546,0.09529241835330597,0.09400417670734991,0.09198567114906761,0.09142678660336685,0.09211087323053528,0.09271581789720024,0.09111582653599293,0.09137120233759141,0.09194525515045018,0.09154258170421697,0.09004338971138362,0.08952255864388531,0.0905252051181203,0.09000449121481557,0.08985707640598725,0.08922828434571871,0.08868524055085972,0.08828037711889347,0.08880120818639185,0.08778383160029518,0.08697521537534275,0.08759684581121516,0.0862668431992744,0.08623595134546821,0.08655255553518906,0.08712660834804783,0.08743011709215001,0.08721279476875379
disparate_impact,-0.9421289972842403,-0.43592926711126506,-0.9511077345687049,-1.0294783834033348,-1.0202972142166467,-1.097448103276643,-1.2133066823836112,-1.0926241112573516,-1.1049342816848613,-1.0519653754291556,-1.0749228823024572,-1.1057953613990135,-1.0598264030042313,-1.0361332094799311,-1.020421601871296,-1.023441680603905,-1.0210893331171191,-1.0215670724590555,-1.0124843084291941,-1.0138276416944905,-1.014764263679915,-1.0020371671767823,-0.9883861975797109,-0.9915401405116102,-0.9913519618055407,-0.9893956483304576,-0.9863395929778261,-0.9839667373204576,-0.9859662367645581,-0.9898414269620879,-0.9910181172332596,-0.9880370692848047,-0.990873244292268,-0.9889003993895846,-0.9927205580227678,-0.9933631283260018,-0.9961656495590809,-0.9978101259044675,-0.9972046976965856,-0.9959112456164975,-0.989622350170633,-0.9874053475360253,-0.9822205019379957,-0.9825452299811154,-0.9852388704671671,-0.9775660855915003,-0.9807969089791322,-0.9712340752227803,-0.9723924990285132,-0.9620867932833572,-0.9613562128856272,-0.9562346045089696,-0.9567964947885916,-0.9606928777705187,-0.9575958880100051,-0.9603654383438864,-0.9576688854186296,-0.9583083753574203,-0.9575778658246944,-0.9510223228433504,-0.9550172748057937,-0.951880664722865,-0.9495631665825024,-0.9507879064783983,-0.9538080218969194,-0.9542092599206766,-0.9531444518659347,-0.9547774250725337,-0.9560112315214622,-0.9549186595151685,-0.9543489970961764,-0.9547521732082828,-0.9537526728751992,-0.9506166468305742,-0.9507481638549004,-0.9469407863841411,-0.9448124589883413,-0.9481745928330696,-0.9494099234410623,-0.9473991989030239,-0.9481327439493823,-0.949371134200529,-0.9499395810062712,-0.9471871770115929,-0.9463459218092914,-0.9487634067969163,-0.9493968068152079,-0.9492283573917488,-0.9478168713487038,-0.9480484162519002,-0.9455639429242383,-0.9464069000676376,-0.9452265610047087,-0.9438758939075956,-0.9439866352413882,-0.9399917576251621,-0.9399917576251621,-0.9389253887477393,-0.9401607193557322,-0.9415665110804547,-0.9421289972842403
theil_index,0.06527322066088083,0.20280931959791673,0.0824492556922588,0.07215445897709352,0.0696269203699051,0.07070512050205524,0.07587258517018786,0.07066788414936792,0.0727456428018457,0.07072840669205671,0.06968965050836298,0.06881713838583733,0.0672622477290568,0.066979356931758,0.06686717392409695,0.06759815987700614,0.0667679881779033,0.06698227255825402,0.06694543764334569,0.06573745786392979,0.06543780340877418,0.06574023968688908,0.06627764496702472,0.0662349385241864,0.06670679464706226,0.06632827342962953,0.06590590710470681,0.0659128236213289,0.06614094688712442,0.06546837943715628,0.06516860166103622,0.06486792771221875,0.06528821820908975,0.06485440958963525,0.06510807592310543,0.06499832471646644,0.06509474916949001,0.06514763554849502,0.06606600071107105,0.0659946335875873,0.0660072106241499,0.06687025941573645,0.06655010063962612,0.06639853381846718,0.06679347864766942,0.06612652438119869,0.06609590389979049,0.06572650145956986,0.06590177221499564,0.06571713553422869,0.065414223508927,0.06577158030658188,0.06595621288291592,0.06613120316108488,0.06599128177171751,0.06589412068669369,0.06543100710309929,0.0651510247677464,0.06494548523910704,0.06512913651976984,0.06510741959296372,0.06518113376974483,0.06516760522654216,0.0650479958974187,0.06538279186025796,0.06544636833569252,0.06539260666271751,0.06562965109239573,0.06531420863279845,0.06537417061658224,0.06528904411303425,0.06527626155795381,0.0656329580401178,0.06558861012810956,0.06513457958921037,0.06500051648613042,0.06489374620555877,0.06478189624706672,0.06495576340253639,0.06517762854122966,0.06528425418043544,0.06536003201535454,0.0648544519172575,0.06496890916365201,0.06505264416693554,0.0651881526664228,0.06499259921644021,0.06487150439780534,0.0649699348409408,0.06471257341326267,0.0646595582157572,0.06457621306839895,0.06490953219157054,0.0651216537079955,0.06493224743914487,0.06506863101748667,0.06497010963584217,0.06511411057804499,0.06518988931911691,0.06518988931911691,0.06527322066088083
