-2.582815824,-1.202317221,1.443023987,0.126755209
-2.61179644,-1.091690946,0.128936193,0.221735869
-1.884283719,-1.23524667,1.701529035,0.05782774
-2.554265926,-1.304061313,0.852506973,1.062646003
-1.996344181,-1.065891518,1.462843672,-0.275834641
-2.139284288,-1.18571187,1.392800557,-0.122604307
,,,
-2.294798397,-1.180819923,1.163606736,0.178420979
